Sentiment,Tweet
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,@VikkyBhamraa @Vicky_Delhi Can Arun Jhootley explain how #AVAM got the 2 cheques when address is fake? so they know the donor? #JawaabDoAVAM
-1,RT @AWAKEALERT: @aartic02 Can Arun Jhootley explain how #AVAM got the two cheques when address is wrong? they know the issuer of the cheque?
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
0,@aartic02 Can Arun Jhootley explain how #AVAM got the two cheques when address is wrong? they know the issuer of the cheque? #JawaabDoAvam
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
0,#JawaabDoAVAM agar cheques tumhare pass Hai to bank mein clear kaise hua?
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
1,#JawaabdoAVAM hw can anyone deposit 50 lacs cash in a bank?
0,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,#JawaabDoAVAM what?? Need some answers!!
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
0,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,RT @SonalMehra_: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,#byebyeAvam #JawaabDoAVAM
-1,#JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"?@Iam_Prerna: Aroop mat lagayiye jaanch kariye :AAP 
#JawaabDoAVAM #MufflerManReturns?"
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,@ndtvindia @ashok12343 #JawaabDoAvam shameless Indian ministers @hsr315 @VPra52 @UJ1701 @Amit_Talwar2 @AAPlogical @rks17353 @Arv_Ga @prena_
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @Iam_Prerna: Aroop mat lagayiye jaanch kariye :AAP 
#JawaabDoAVAM #MufflerManReturns"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @trifling_life: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @Iam_Prerna: Aroop mat lagayiye jaanch kariye :AAP 
#JawaabDoAVAM #MufflerManReturns"
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,"AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM?"
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,"RT @Iam_Prerna: Aroop mat lagayiye jaanch kariye :AAP 
#JawaabDoAVAM #MufflerManReturns"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @Iam_Prerna: Aroop mat lagayiye jaanch kariye :AAP 
#JawaabDoAVAM #MufflerManReturns"
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: #JawaabDoAVAM : When you will donate next 2 Crore to AAP?
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @mohdaffan007: RT CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
0,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
0,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT Iam_Prerna: Poor shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
0,RT @nonukss: @ndtvindia @UmaSinghal1 use this hashtag #JawaabDoAVAM #JawabDoAvam
0,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"""Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/OyVoE2Rpd0 #JawaabDoAVAM"""
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: #JawaabDoAVAM : When you will donate next 2 Crore to AAP?
-1,RT @CA_Richa07: #JawaabDoAVAM : When you will donate next 2 Crore to AAP?
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @CA_Richa07: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
0,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @satyabsahoo: Is AVAM is BJP's non-official investigating wing ? #JawaabDoAVAM
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @nonukss: @ndtvindia @UmaSinghal1 use this hashtag #JawaabDoAVAM #JawabDoAvam
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @SoftAjay: @MrPrince_Kumar after some time BJP will come and justify AVAM...#JawaabDoAVAM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
0,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
0,RT @theshamrankhan: I have heard the sign on cheque matters however date &amp; amount can b put by anybody? Was my knowledge wrong? #JawaabDoAV?
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,RT @satyabsahoo: #JawaabDoAVAM Which Bank Check is that? Can #Media do more investigations on that Cheque?
-1,RT @kapsology: #JawaabDoAVAM ki jab phatt jaati hai toh awaaz kahan se aati hai :P
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,RT @manish_leo: Now #AAP should register an FIR against  #JawaabDoAVAM...!!!
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,RT @CA_Richa07: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,RT @retweetbuoy: @MrsGandhi ha ha ha...aunty please check #JawaabDoAVAM  for more answers !!! aapse na ho payega ..Lol :D
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @CA_Richa07: #JawaabDoAVAM If you can get the cheque that mean you know the Company owner. Bring him to front. Expose him.
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: AVAM is caught in its own trap. #JawaabDoAvam
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,AVAM is caught in its own trap. #JawaabDoAvam
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,"RT @CA_Richa07: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @CA_Richa07: AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabD?"
-1,"AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @CA_Richa07: #jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
0,@CA_Richa07 #jawaabDoAVAM yes need to knw the onwnera
-1,RT @CA_Richa07: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,"AVAM got that 1 crore to convert, that's why they got cheques. It came from ISIS, sorry, source can't be revealed .#JawaabDoAVAM
<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>"
1,RT @manish_leo: Now #AAP should register an FIR against  #JawaabDoAVAM...!!!
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,#jawaabdoAVAM ek crore tmhare pass kaha se aae?
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka  Gopal Goyal https://t.co/HDBU30UKBT #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,RT @Iam_Prerna: Poor @shaziailmi AVAM ko to media ne hi expose kar dia #JawaabDoAVAM
-1,RT @kapsology: Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,Niel after today's failed expose #JawaabDoAVAM http://t.co/aWfpucwEhM
-1,"Tumse Na Ho Payega....Small time  Thieves...Not mastered like BJP !!

#JawaabDoAVAM"
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,#JawaabDoAVAM Kal woh Modi wala Hat aaj bhi pehen lete Gopal Goel !
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @SoftAjay: @MrPrince_Kumar after some time BJP will come and justify AVAM...#JawaabDoAVAM
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
-1,"RT @malwinder25: AVAM did a big mistake by doing a PC again...they are exposed by media's qstns now
#JawaabDoAVAM"
-1,RT @kapsology: Yeh hai AVAM ka chut**ya Gopal Goyal https://t.co/9LcuY1ChnB #JawaabDoAVAM
